Commit: 206f77adac24414751509195fd3b985d976573fd, AN: gtully, AD: 2017-07-26, CN: gtully, CD: 2017-07-26, AMQ-6778-fix-test-regression-that-needs-to-account-for-presence-of-correct-advisory-dests
Commit: ddfa96028c4c803467b0c074b8c1b4d3e5f9687d, AN: gtully, AD: 2017-07-25, CN: gtully, CD: 2017-07-25, AMQ-6778-fix-and-test-no-longer-gate-firing-advisory-on-broker-start-flag-b-c-consumers-may-be-present-once-transport-connectors-have-started
Commit: bdad06fdca98f161aefbd23e2c983a0d8c60898f, AN: Claus Ibsen, AD: 2017-07-22, CN: Claus Ibsen, CD: 2017-07-22, AMQ-6694-Not-possible-to-autowire-connectionFactory-in-Spring-Boot-using-SB-starter
Commit: 56bed30c6427a1cc6b41e0d289a97c3e5b4582c4, AN: Timothy Bish, AD: 2017-07-11, CN: Timothy Bish, CD: 2017-07-11, AMQ-6765-Add-trace-logging-of-start-failure-exception
Commit: d70852eec8b61e4d847b0d191cd88131bc606e23, AN: gtully, AD: 2017-06-16, CN: gtully, CD: 2017-06-16, AMQ-6625-fix-mock-test-expectation-regression
Commit: b07821ab6494b43e1ae8877eaf740effc7896b84, AN: gtully, AD: 2017-06-15, CN: gtully, CD: 2017-06-15, AMQ-6625-remove-kahadbioexceptionhandler-by-pushing-allowIOResumption-into-persistence-adapter.-This-allows-the-lease-locker-to-still-be-used-with-kahadb-for-stopStartConnectors-support
Commit: df3bd83c0d851c2aa043d1d3cd3aa1d909561694, AN: gtully, AD: 2017-06-15, CN: gtully, CD: 2017-06-15, AMQ-6703-check-for-enable-audit-false
Commit: 99f3d4c5054bbf401c6460d99574873b604e4b49, AN: gtully, AD: 2017-06-15, CN: gtully, CD: 2017-06-15, AMQ-6703-have-jmx-purge-clear-the-audit-such-that-messages-can-be-copied-back-fix-and-test
Commit: 2490c85fc5cc27cb32f01553784ef6bc63cd15f0, AN: Timothy Bish, AD: 2017-06-14, CN: Timothy Bish, CD: 2017-06-14, AMQ-6699-Fix-STOMP-over-WS-not-encoding-header-values
Commit: a1e595c18fbfb8a21e632b665f180005f1daf053, AN: Torsten Mielke, AD: 2017-06-12, CN: Torsten Mielke, CD: 2017-06-12, AMQ-6700-Leak-of-ActiveMQ-Connection-Executor-threads-and-ActiveMQConnection-objects-in-JCA-layer
Commit: 2a0b785a041f35aa668d2371c9374eb0fd02063c, AN: Christopher L. Shannon (cshannon), AD: 2017-06-08, CN: Christopher L. Shannon (cshannon), CD: 2017-06-08, AMQ-6698-Allow-timeout-of-SSL-handshake-for-auto-nio-ssl
